groupKey,groupName,companyKey,companyName,productFolder,productName,imageCount,BHX,bhxPrice,bhxPriceStatus,bhxPriceFetchedAt,satrafood,Coop Mart,MEgA,Winmart
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,N?????c t????ng ?????u n??nh Maggi ?????m ?????c chai 700ml,N?????c t????ng ?????u n??nh Maggi ?????m ?????c chai 700ml,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,N?????c t????ng ?????u n??nh Maggi thanh d???u chai 300ml,N?????c t????ng ?????u n??nh Maggi thanh d???u chai 300ml,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,N?????c t????ng h???o h???ng Maggi chai 200ml,N?????c t????ng h???o h???ng Maggi chai 200ml,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,X???t gia v??? n???n kho s??? ???t Maggi g??i 60g,X???t gia v??? n???n kho s??? ???t Maggi g??i 60g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_ottogi_viet_nam,Cong Ty Tnhh Ottogi Viet Nam,X???t m?? Spaghetti th???t b???m Ottogi g??i 110g,X???t m?? Spaghetti th???t b???m Ottogi g??i 110g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_ottogi_viet_nam,Cong Ty Tnhh Ottogi Viet Nam,X???t ?????p s?????n n?????ng Ottogi ?????m v??? ????a c??m g??i 80g,X???t ?????p s?????n n?????ng Ottogi ?????m v??? ????a c??m g??i 80g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_ottogi_viet_nam,Cong Ty Tnhh Ottogi Viet Nam,X???t ?????p th???t truy???n th???ng Ottogi g??i 80g,X???t ?????p th???t truy???n th???ng Ottogi g??i 80g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,Gia v??? ho??n ch???nh c?? kho Knorr cho m??n kho ngon ????ng ??i???u g??i 28g,Gia v??? ho??n ch???nh c?? kho Knorr cho m??n kho ngon ????ng ??i???u g??i 28g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,Gia v??? ho??n ch???nh n???u canh chua Knorr cho m??n canh ngon ????ng ??i???u g??i 30g,Gia v??? ho??n ch???nh n???u canh chua Knorr cho m??n canh ngon ????ng ??i???u g??i 30g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,Gia v??? ho??n ch???nh th???t kho Knorr g??i 28g,Gia v??? ho??n ch???nh th???t kho Knorr g??i 28g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,"H???t n??m Best Foods x????ng, th???t v?? t??m g??i 900g","H???t n??m Best Foods x????ng, th???t v?? t??m g??i 900g",1,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,H???t n??m chay Knorr n???m h????ng organic g??i 380g,H???t n??m chay Knorr n???m h????ng organic g??i 380g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,H???t n??m Knorr n???m h????ng organic g??i 800g,H???t n??m Knorr n???m h????ng organic g??i 800g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,"H???t n??m Knorr th???t th??n, x????ng ???ng, t???y g??i 170g","H???t n??m Knorr th???t th??n, x????ng ???ng, t???y g??i 170g",5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,"H???t n??m Knorr th???t th??n, x????ng ???ng, t???y g??i 400g","H???t n??m Knorr th???t th??n, x????ng ???ng, t???y g??i 400g",5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,"H???t n??m Knorr th???t th??n, x????ng ???ng, t???y g??i 900g","H???t n??m Knorr th???t th??n, x????ng ???ng, t???y g??i 900g",5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,N?????c m???m c?? c??m than Knorr 15 ????? ?????m chai 242ml,N?????c m???m c?? c??m than Knorr 15 ????? ?????m chai 242ml,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,N?????c m???m c?? c??m than Knorr 15 ????? ?????m chai 750ml,N?????c m???m c?? c??m than Knorr 15 ????? ?????m chai 750ml,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_quoc_te_unilever_viet_nam,Cong Ty Tnhh Quoc Te Unilever Viet Nam,T????ng ???t tr??n 5 v??? Knorr chai 450g,T????ng ???t tr??n 5 v??? Knorr chai 450g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_san_xuat_thuong_mai_xuat_nhap_khau_ngoc_han,Cong Ty Tnhh San Xuat Thuong Mai Xuat Nhap Khau Ngoc Han,N?????c c???t l???u Tomyum chua cay Haidilao g??i 200g,N?????c c???t l???u Tomyum chua cay Haidilao g??i 200g,1,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_san_xuat_va_kinh_doanh_nuoc_mam_thanh_quoc,Cong Ty Tnhh San Xuat Va Kinh Doanh Nuoc Mam Thanh Quoc,N?????c m???m Ph?? Qu???c Thanh Qu???c 35 ????? ?????m chai 520ml,N?????c m???m Ph?? Qu???c Thanh Qu???c 35 ????? ?????m chai 520ml,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_sx_kd_nuoc_mam_hung_thinh,Cong Ty Tnhh Sx Kd Nuoc Mam Hung Thinh,N?????c m???m c?? c??m ?????c s???n H??ng Th???nh 40 ????? ?????m chai 750ml,N?????c m???m c?? c??m ?????c s???n H??ng Th???nh 40 ????? ?????m chai 750ml,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_sx_kd_nuoc_mam_hung_thinh,Cong Ty Tnhh Sx Kd Nuoc Mam Hung Thinh,N?????c m???m c?? c??m H??ng Th???nh 38 ????? ?????m chai 750ml,N?????c m???m c?? c??m H??ng Th???nh 38 ????? ?????m chai 750ml,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_sx_kd_nuoc_mam_hung_thinh,Cong Ty Tnhh Sx Kd Nuoc Mam Hung Thinh,N?????c m???m c?? c??m si??u h???ng H??ng Th???nh 35 ????? ?????m chai 620ml,N?????c m???m c?? c??m si??u h???ng H??ng Th???nh 35 ????? ?????m chai 620ml,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_gia_truyen,Cong Ty Tnhh Thuc Pham Gia Truyen,D???u ???t Nguy??n B???o h?? 120g,D???u ???t Nguy??n B???o h?? 120g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_gia_truyen,Cong Ty Tnhh Thuc Pham Gia Truyen,D???u t???i phi Nguy??n B???o h?? 120g,D???u t???i phi Nguy??n B???o h?? 120g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_gia_truyen,Cong Ty Tnhh Thuc Pham Gia Truyen,H??nh phi Nguy??n B???o g??i 50g,H??nh phi Nguy??n B???o g??i 50g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_gia_truyen,Cong Ty Tnhh Thuc Pham Gia Truyen,T???i phi Nguy??n B???o g??i 50g,T???i phi Nguy??n B???o g??i 50g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_minh_khanh_long,Cong Ty Tnhh Thuc Pham Minh Khanh Long,S???t mu???i kim chi H??n Qu???c O'food g??i 180g,S???t mu???i kim chi H??n Qu???c O'food g??i 180g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_minh_khanh_long,Cong Ty Tnhh Thuc Pham Minh Khanh Long,S???t spaghetti O'food Bolognese th???t b???m g??i 120g,S???t spaghetti O'food Bolognese th???t b???m g??i 120g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_minh_khanh_long,Cong Ty Tnhh Thuc Pham Minh Khanh Long,S???t spaghetti O'food ph?? mai kem g??i 120g,S???t spaghetti O'food ph?? mai kem g??i 120g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_minh_khanh_long,Cong Ty Tnhh Thuc Pham Minh Khanh Long,S???t ?????p th???t H??n Qu???c O'food v??? cay g??i 80g,S???t ?????p th???t H??n Qu???c O'food v??? cay g??i 80g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_minh_khanh_long,Cong Ty Tnhh Thuc Pham Minh Khanh Long,S???t ?????p th???t H??n Qu???c O'food v??? truy???n th???ng g??i 80g,S???t ?????p th???t H??n Qu???c O'food v??? truy???n th???ng g??i 80g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,H???t n??m Neptune 4 trong 1 v??? heo g??i 380g,H???t n??m Neptune 4 trong 1 v??? heo g??i 380g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,N?????c ch???m H??ng Vi???t chai 500ml,N?????c ch???m H??ng Vi???t chai 500ml,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,N?????c t????ng ?????m ?????c Nam D????ng ch??nh hi???u Con M??o ??en chai 500ml,N?????c t????ng ?????m ?????c Nam D????ng ch??nh hi???u Con M??o ??en chai 500ml,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,T????ng c?? Nam D????ng chai 255g,T????ng c?? Nam D????ng chai 255g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,T????ng ???t Nam D????ng chai 255g,T????ng ???t Nam D????ng chai 255g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,T????ng ???t Nam D????ng chai 470g,T????ng ???t Nam D????ng chai 470g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,T????ng ???t Nam D????ng H??ng Vi???t chai 800g,T????ng ???t Nam D????ng H??ng Vi???t chai 800g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,X???t mayonnaise Simply chai 230g,X???t mayonnaise Simply chai 230g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_thuc_pham_quoc_te_nam_duong,Cong Ty Tnhh Thuc Pham Quoc Te Nam Duong,X???t mayonnaise Simply h????ng g???o rang chai 230g,X???t mayonnaise Simply h????ng g???o rang chai 230g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_trach_nhiem_huu_han_tap_hoa_viet,Cong Ty Trach Nhiem Huu Han Tap Hoa Viet,X???t n???u l???u Th??i Thu???n Ph??t chai 250g,X???t n???u l???u Th??i Thu???n Ph??t chai 250g,6,,,missing-url,2026-03-15T18:02:50.233Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_trach_nhiem_huu_han_thien_thanh,Cong Ty Trach Nhiem Huu Han Thien Thanh,B???t c?? ri Thi??n Th??nh g??i 10g,B???t c?? ri Thi??n Th??nh g??i 10g,4,,,missing-url,2026-03-15T18:02:50.233Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",tap_doan_ottogi_han_quoc,Tap Doan Ottogi Han Quoc,Gi???m t??o Ottogi chai 450ml,Gi???m t??o Ottogi chai 450ml,7,,,missing-url,2026-03-15T18:02:50.233Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",xi_nghiep_lien_doanh_vianco_ltd,Xi Nghiep Lien Doanh Vianco Ltd,B???t c?? ri Vianco g??i 10g,B???t c?? ri Vianco g??i 10g,5,,,missing-url,2026-03-15T18:02:50.233Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",xi_nghiep_lien_doanh_vianco_ltd,Xi Nghiep Lien Doanh Vianco Ltd,B???t gia v??? n???u b?? kho Vianco g??i 18g,B???t gia v??? n???u b?? kho Vianco g??i 18g,6,,,missing-url,2026-03-15T18:02:50.233Z,,,,
